,date,rate
0,09-06-2014,144.4
1,10-06-2014,144.75
2,11-06-2014,146.4
3,12-06-2014,145.2
4,13-06-2014,145.2
5,14-06-2014,145.2
6,15-06-2014,145.2
7,16-06-2014,145.2
8,17-06-2014,144.77
9,18-06-2014,145.0
10,19-06-2014,145.2
11,20-06-2014,145.6
12,21-06-2014,147.17
13,22-06-2014,147.17
14,23-06-2014,147.17
15,24-06-2014,153.25
16,25-06-2014,149.26
17,26-06-2014,147.44
18,27-06-2014,149.39
19,28-06-2014,148.96
20,29-06-2014,148.96
21,30-06-2014,148.96
22,01-07-2014,148.97
23,02-07-2014,151.95
24,03-07-2014,152.3
25,04-07-2014,149.13
26,05-07-2014,150.31
27,06-07-2014,150.31
28,07-07-2014,150.31
29,08-07-2014,151.43
30,09-07-2014,150.4
31,10-07-2014,148.79
32,11-07-2014,148.15
33,12-07-2014,147.5
34,13-07-2014,147.5
35,14-07-2014,147.5
36,15-07-2014,146.52
37,16-07-2014,142.5
38,17-07-2014,140.0
39,18-07-2014,139.26
40,19-07-2014,136.01
41,20-07-2014,136.01
42,21-07-2014,136.01
43,22-07-2014,137.75
44,23-07-2014,136.29
45,24-07-2014,136.9
46,25-07-2014,135.12
47,26-07-2014,132.0
48,27-07-2014,132.0
49,28-07-2014,132.0
50,29-07-2014,131.31
51,30-07-2014,133.4
52,31-07-2014,132.0
53,01-08-2014,131.5
54,02-08-2014,129.5
55,03-08-2014,129.5
56,04-08-2014,129.5
57,05-08-2014,126.57
58,06-08-2014,124.7
59,07-08-2014,126.92
60,08-08-2014,126.55
61,09-08-2014,128.3
62,10-08-2014,128.3
63,11-08-2014,128.3
64,12-08-2014,128.0
65,13-08-2014,131.0
66,14-08-2014,131.41
67,15-08-2014,132.67
68,16-08-2014,134.29
69,17-08-2014,134.29
70,18-08-2014,134.29
71,19-08-2014,136.2
72,20-08-2014,136.7
73,21-08-2014,136.49
74,22-08-2014,135.0
75,23-08-2014,136.09
76,24-08-2014,136.09
77,25-08-2014,136.09
78,26-08-2014,135.0
79,27-08-2014,135.51
80,28-08-2014,133.8
81,29-08-2014,131.95
82,30-08-2014,132.32
83,31-08-2014,132.32
84,01-09-2014,132.32
85,02-09-2014,133.32
86,03-09-2014,138.26
87,04-09-2014,138.15
88,05-09-2014,139.0
89,06-09-2014,139.0
90,07-09-2014,139.0
91,08-09-2014,139.0
92,09-09-2014,139.02
93,10-09-2014,139.2
94,11-09-2014,136.65
95,12-09-2014,137.56
96,13-09-2014,136.0
97,14-09-2014,136.0
98,15-09-2014,136.0
99,16-09-2014,138.56
100,17-09-2014,137.0
101,18-09-2014,138.2
102,19-09-2014,135.99
103,20-09-2014,135.05
104,21-09-2014,135.05
105,22-09-2014,135.05
106,23-09-2014,136.5
107,24-09-2014,137.8
108,25-09-2014,136.92
109,26-09-2014,137.11
110,27-09-2014,135.77
111,28-09-2014,135.77
112,29-09-2014,135.77
113,30-09-2014,137.9
114,01-10-2014,137.26
115,02-10-2014,134.25
116,03-10-2014,135.8
117,04-10-2014,138.9
118,05-10-2014,138.9
119,06-10-2014,138.9
120,07-10-2014,137.1
121,08-10-2014,134.61
122,09-10-2014,135.64
123,10-10-2014,133.21
124,11-10-2014,135.25
125,12-10-2014,135.25
126,13-10-2014,135.25
127,14-10-2014,135.5
128,15-10-2014,134.5
129,16-10-2014,132.41
130,17-10-2014,134.6
131,18-10-2014,134.1
132,19-10-2014,134.1
133,20-10-2014,134.1
134,21-10-2014,134.0
135,22-10-2014,133.5
136,23-10-2014,133.5
137,24-10-2014,133.99
138,25-10-2014,134.07
139,26-10-2014,134.07
140,27-10-2014,134.07
141,28-10-2014,135.75
142,29-10-2014,138.5
143,30-10-2014,139.5
144,31-10-2014,141.5
145,01-11-2014,143.39
146,02-11-2014,143.39
147,03-11-2014,143.39
148,04-11-2014,143.2
149,05-11-2014,143.2
150,06-11-2014,144.1
151,07-11-2014,144.5
