,date,rate
0,09-06-2014,27.491693227185937
1,10-06-2014,27.475380189371542
2,11-06-2014,27.940026998618094
3,12-06-2014,28.10994832493142
4,13-06-2014,28.10994832493142
5,14-06-2014,28.10994832493142
6,15-06-2014,28.10994832493142
7,16-06-2014,28.10994832493142
8,17-06-2014,28.472344685452637
9,18-06-2014,28.792410638724448
10,19-06-2014,28.816093473570657
11,20-06-2014,28.123631667737786
12,21-06-2014,28.272316116072314
13,22-06-2014,28.272316116072314
14,23-06-2014,28.272316116072314
15,24-06-2014,28.69121651276557
16,25-06-2014,28.584439495734056
17,26-06-2014,28.253027573866767
18,27-06-2014,28.26049283846407
19,28-06-2014,27.783901475741445
20,29-06-2014,27.783901475741445
21,30-06-2014,27.783901475741445
22,01-07-2014,27.80448055304219
23,02-07-2014,28.06199682839378
24,03-07-2014,28.343963123371935
25,04-07-2014,28.099734354442926
26,05-07-2014,28.103694648552086
27,06-07-2014,28.103694648552086
28,07-07-2014,28.103694648552086
29,08-07-2014,28.285366311249366
30,09-07-2014,28.39544466173661
31,10-07-2014,28.675832155490752
32,11-07-2014,28.753400746288463
33,12-07-2014,28.872738700956944
34,13-07-2014,28.872738700956944
35,14-07-2014,28.872738700956944
36,15-07-2014,26.760502267684675
37,16-07-2014,26.927498780109982
38,17-07-2014,26.631244756302767
39,18-07-2014,26.66415885841437
40,19-07-2014,25.725641697505786
41,20-07-2014,25.725641697505786
42,21-07-2014,25.725641697505786
43,22-07-2014,26.07015498538278
44,23-07-2014,26.29169694301665
45,24-07-2014,26.44380093265728
46,25-07-2014,26.270579229596635
47,26-07-2014,25.650463199153506
48,27-07-2014,25.650463199153506
49,28-07-2014,25.650463199153506
50,29-07-2014,25.467780463830106
51,30-07-2014,26.125027935856444
52,31-07-2014,26.395744969352794
53,01-08-2014,26.043932518029756
54,02-08-2014,26.36832591242927
55,03-08-2014,26.36832591242927
56,04-08-2014,26.36832591242927
57,05-08-2014,26.259698092387943
58,06-08-2014,26.290817699855992
59,07-08-2014,25.565295388921744
60,08-08-2014,25.765394690726875
61,09-08-2014,26.219710600810746
62,10-08-2014,26.219710600810746
63,11-08-2014,26.219710600810746
64,12-08-2014,26.44640004747471
65,13-08-2014,27.541472637126265
66,14-08-2014,28.021765372905957
67,15-08-2014,27.758097068219172
68,16-08-2014,27.620124870209963
69,17-08-2014,27.620124870209963
70,18-08-2014,27.620124870209963
71,19-08-2014,27.28295469590143
72,20-08-2014,27.05988577117213
73,21-08-2014,27.59321141207107
74,22-08-2014,27.381057672454023
75,23-08-2014,27.667513330199448
76,24-08-2014,27.667513330199448
77,25-08-2014,27.667513330199448
78,26-08-2014,27.67328666536003
79,27-08-2014,27.750569242549616
80,28-08-2014,27.419131607717905
81,29-08-2014,27.31556903419428
82,30-08-2014,27.027919449145305
83,31-08-2014,27.027919449145305
84,01-09-2014,27.027919449145305
85,02-09-2014,26.48793008389023
86,03-09-2014,27.033304202223615
87,04-09-2014,27.430427651044194
88,05-09-2014,27.498117921098594
89,06-09-2014,27.51369653296525
90,07-09-2014,27.51369653296525
91,08-09-2014,27.51369653296525
92,09-09-2014,27.691285842005737
93,10-09-2014,27.995922377297045
94,11-09-2014,28.227842419293836
95,12-09-2014,28.337169716034463
96,13-09-2014,28.3346691617743
97,14-09-2014,28.3346691617743
98,15-09-2014,28.3346691617743
99,16-09-2014,28.75046696359692
100,17-09-2014,28.8550818572172
101,18-09-2014,28.599228369025422
102,19-09-2014,28.241999171187736
103,20-09-2014,28.038695667755583
104,21-09-2014,28.038695667755583
105,22-09-2014,28.038695667755583
106,23-09-2014,28.0716756929996
107,24-09-2014,28.55610333967587
108,25-09-2014,28.543811997273345
109,26-09-2014,28.687435599469524
110,27-09-2014,28.823685861460575
111,28-09-2014,28.823685861460575
112,29-09-2014,28.823685861460575
113,30-09-2014,27.722181224136246
114,01-10-2014,27.274312105813728
115,02-10-2014,26.582796358432844
116,03-10-2014,26.82082008616621
117,04-10-2014,27.201078317787946
118,05-10-2014,27.201078317787946
119,06-10-2014,27.201078317787946
120,07-10-2014,27.128370324288028
121,08-10-2014,26.83279396524116
122,09-10-2014,26.889906857654882
123,10-10-2014,26.744739530017036
124,11-10-2014,27.04029866542463
125,12-10-2014,27.04029866542463
126,13-10-2014,27.04029866542463
127,14-10-2014,27.209888734651823
128,15-10-2014,26.95380120216267
129,16-10-2014,26.880598711071887
130,17-10-2014,27.017231389367176
131,18-10-2014,26.662334118103967
132,19-10-2014,26.662334118103967
133,20-10-2014,26.662334118103967
134,21-10-2014,26.57034761545728
135,22-10-2014,26.531892033895456
136,23-10-2014,26.295243450004843
137,24-10-2014,26.773943099567333
138,25-10-2014,27.558263819837176
139,26-10-2014,27.558263819837176
140,27-10-2014,27.558263819837176
141,28-10-2014,28.04682100514448
142,29-10-2014,28.42556221711444
143,30-10-2014,28.96268275211722
144,31-10-2014,29.324025159080502
145,01-11-2014,30.109809484994443
146,02-11-2014,30.109809484994443
147,03-11-2014,30.109809484994443
148,04-11-2014,30.63206959204579
149,05-11-2014,30.63206959204579
150,06-11-2014,31.953830896214715
151,07-11-2014,31.781082585180542
152,08-11-2014,32.72030392667876
153,09-11-2014,32.72030392667876
154,10-11-2014,32.72030392667876
155,11-11-2014,33.163833265174596
156,12-11-2014,32.98555616778556
157,13-11-2014,32.14384371550813
158,14-11-2014,32.33624874699229
159,15-11-2014,33.116671702853765
160,16-11-2014,33.116671702853765
161,17-11-2014,33.116671702853765
162,18-11-2014,33.420712378503616
163,19-11-2014,34.485574331713
