,date,rate
0,09-06-2014,44.448
1,10-06-2014,45.499
2,11-06-2014,45.3
3,12-06-2014,45.999
4,13-06-2014,45.999
5,14-06-2014,45.999
6,15-06-2014,45.999
7,16-06-2014,45.999
8,17-06-2014,46.1
9,18-06-2014,46.6
10,19-06-2014,46.599
11,20-06-2014,46.0
12,21-06-2014,45.5
13,22-06-2014,45.5
14,23-06-2014,45.5
15,24-06-2014,46.45
16,25-06-2014,45.1
17,26-06-2014,45.2
18,27-06-2014,46.2
19,28-06-2014,45.6
20,29-06-2014,45.6
21,30-06-2014,45.6
22,01-07-2014,45.143
23,02-07-2014,45.9
24,03-07-2014,46.4
25,04-07-2014,46.6
26,05-07-2014,48.0
27,06-07-2014,48.0
28,07-07-2014,48.0
29,08-07-2014,47.79
30,09-07-2014,47.5
31,10-07-2014,46.44
32,11-07-2014,47.1
33,12-07-2014,46.998
34,13-07-2014,46.998
35,14-07-2014,46.998
36,15-07-2014,45.8
37,16-07-2014,42.6
38,17-07-2014,40.851
39,18-07-2014,39.841
40,19-07-2014,38.6
41,20-07-2014,38.6
42,21-07-2014,38.6
43,22-07-2014,39.6
44,23-07-2014,39.4
45,24-07-2014,37.3
46,25-07-2014,37.35
47,26-07-2014,36.5
48,27-07-2014,36.5
49,28-07-2014,36.5
50,29-07-2014,37.2
51,30-07-2014,38.484
52,31-07-2014,39.4
53,01-08-2014,38.4
54,02-08-2014,38.0
55,03-08-2014,38.0
56,04-08-2014,38.0
57,05-08-2014,38.1
58,06-08-2014,37.342
59,07-08-2014,38.611
60,08-08-2014,39.615
61,09-08-2014,40.9
62,10-08-2014,40.9
63,11-08-2014,40.9
64,12-08-2014,41.5
65,13-08-2014,41.9
66,14-08-2014,42.51
67,15-08-2014,43.3
68,16-08-2014,43.82
69,17-08-2014,43.82
70,18-08-2014,43.82
71,19-08-2014,43.92
72,20-08-2014,42.9
73,21-08-2014,42.901
74,22-08-2014,41.561
75,23-08-2014,42.83
76,24-08-2014,42.83
77,25-08-2014,42.83
78,26-08-2014,41.5
79,27-08-2014,39.9
80,28-08-2014,38.9
81,29-08-2014,37.719
82,30-08-2014,36.7
83,31-08-2014,36.7
84,01-09-2014,36.7
85,02-09-2014,37.5
86,03-09-2014,36.0
87,04-09-2014,35.0
88,05-09-2014,34.734
89,06-09-2014,35.3
90,07-09-2014,35.3
91,08-09-2014,35.3
92,09-09-2014,35.04
93,10-09-2014,35.0
94,11-09-2014,34.95
95,12-09-2014,35.0
96,13-09-2014,35.8
97,14-09-2014,35.8
98,15-09-2014,35.8
99,16-09-2014,36.47
100,17-09-2014,23.005
101,18-09-2014,21.85
102,19-09-2014,22.95
103,20-09-2014,22.161
104,21-09-2014,22.161
105,22-09-2014,22.161
106,23-09-2014,23.0
107,24-09-2014,23.1
108,25-09-2014,21.5
109,26-09-2014,17.0
110,27-09-2014,12.68
111,28-09-2014,12.68
112,29-09-2014,12.68
113,30-09-2014,13.13
114,01-10-2014,13.66
115,02-10-2014,14.1
116,03-10-2014,15.2
117,04-10-2014,16.05
118,05-10-2014,16.05
119,06-10-2014,16.05
120,07-10-2014,16.1
121,08-10-2014,15.3
122,09-10-2014,14.6
123,10-10-2014,13.3
124,11-10-2014,13.65
125,12-10-2014,13.65
126,13-10-2014,13.65
127,14-10-2014,15.0
128,15-10-2014,13.85
129,16-10-2014,13.3
130,17-10-2014,14.45
131,18-10-2014,14.18
132,19-10-2014,14.18
133,20-10-2014,14.18
134,21-10-2014,13.89
135,22-10-2014,13.8
136,23-10-2014,13.01
137,24-10-2014,12.5
138,25-10-2014,13.2
139,26-10-2014,13.2
140,27-10-2014,13.2
141,28-10-2014,13.8
142,29-10-2014,13.9
143,30-10-2014,15.55
144,31-10-2014,15.95
145,01-11-2014,15.28
146,02-11-2014,15.28
147,03-11-2014,15.28
148,04-11-2014,15.08
149,05-11-2014,15.08
150,06-11-2014,14.55
151,07-11-2014,13.9
152,08-11-2014,14.2
153,09-11-2014,14.2
154,10-11-2014,14.2
155,11-11-2014,13.22
156,12-11-2014,13.7
157,13-11-2014,13.57
158,14-11-2014,13.25
159,15-11-2014,12.9
160,16-11-2014,12.9
161,17-11-2014,12.9
162,18-11-2014,13.2
163,19-11-2014,12.92
164,20-11-2014,13.15
165,21-11-2014,13.1
166,22-11-2014,12.96
167,23-11-2014,12.96
168,24-11-2014,12.96
169,25-11-2014,13.35
170,26-11-2014,13.3
171,27-11-2014,13.08
172,28-11-2014,12.86
173,29-11-2014,12.78
174,30-11-2014,12.78
175,01-12-2014,12.78
176,02-12-2014,12.42
177,03-12-2014,11.66
178,04-12-2014,10.1
179,05-12-2014,8.99
180,06-12-2014,7.7
181,07-12-2014,7.7
182,08-12-2014,7.7
183,09-12-2014,6.8
184,10-12-2014,6.98
185,11-12-2014,6.58
186,12-12-2014,6.32
187,13-12-2014,6.65
188,14-12-2014,6.65
189,15-12-2014,6.65
190,16-12-2014,6.01
191,17-12-2014,6.61
192,18-12-2014,13.63
193,19-12-2014,13.82
194,20-12-2014,12.29
195,21-12-2014,12.29
196,22-12-2014,12.29
197,23-12-2014,10.8
198,24-12-2014,12.0
199,25-12-2014,12.07
200,26-12-2014,11.8
201,27-12-2014,11.43
202,28-12-2014,11.43
203,29-12-2014,11.43
204,30-12-2014,11.4
205,31-12-2014,12.25
206,01-01-2015,12.25
207,02-01-2015,12.25
208,03-01-2015,12.25
209,04-01-2015,12.25
210,05-01-2015,12.25
211,06-01-2015,12.37
212,07-01-2015,12.6
213,08-01-2015,12.6
214,09-01-2015,12.61
215,10-01-2015,12.13
216,11-01-2015,12.13
217,12-01-2015,12.13
218,13-01-2015,12.25
219,14-01-2015,12.6
220,15-01-2015,12.54
221,16-01-2015,12.43
222,17-01-2015,12.48
223,18-01-2015,12.48
224,19-01-2015,12.48
225,20-01-2015,12.5
226,21-01-2015,12.63
227,22-01-2015,13.6
228,23-01-2015,13.62
229,24-01-2015,12.9
230,25-01-2015,12.9
231,26-01-2015,12.9
232,27-01-2015,12.72
233,28-01-2015,12.4
234,29-01-2015,12.74
235,30-01-2015,13.33
236,31-01-2015,14.05
237,01-02-2015,14.05
238,02-02-2015,14.05
239,03-02-2015,15.4
240,04-02-2015,16.75
241,05-02-2015,16.2
242,06-02-2015,16.5
243,07-02-2015,17.6
244,08-02-2015,17.6
245,09-02-2015,17.6
246,10-02-2015,17.84
247,11-02-2015,17.85
248,12-02-2015,18.38
249,13-02-2015,18.85
250,14-02-2015,20.05
251,15-02-2015,20.05
252,16-02-2015,20.05
253,17-02-2015,19.1
254,18-02-2015,18.82
255,19-02-2015,18.17
256,20-02-2015,18.28
257,21-02-2015,17.32
258,22-02-2015,17.32
259,23-02-2015,17.32
260,24-02-2015,17.32
261,25-02-2015,17.71
262,26-02-2015,18.03
263,27-02-2015,18.32
264,28-02-2015,18.12
265,01-03-2015,18.12
266,02-03-2015,18.12
267,03-03-2015,18.0
268,04-03-2015,17.6
269,05-03-2015,17.41
270,06-03-2015,16.9
271,07-03-2015,15.7
272,08-03-2015,15.7
273,09-03-2015,15.7
274,10-03-2015,15.7
275,11-03-2015,15.06
276,12-03-2015,15.31
277,13-03-2015,14.83
278,14-03-2015,14.89
279,15-03-2015,14.89
280,16-03-2015,14.89
281,17-03-2015,16.0
282,18-03-2015,16.52
283,19-03-2015,16.35
284,20-03-2015,16.6
285,21-03-2015,16.59
286,22-03-2015,16.59
287,23-03-2015,16.59
288,24-03-2015,16.89
289,25-03-2015,17.6
290,26-03-2015,17.04
291,27-03-2015,17.3
292,28-03-2015,17.4
293,29-03-2015,17.4
294,30-03-2015,17.4
295,31-03-2015,17.9
296,01-04-2015,17.75
297,02-04-2015,17.85
298,03-04-2015,17.65
299,04-04-2015,17.7
300,05-04-2015,17.7
301,06-04-2015,17.7
302,07-04-2015,17.23
303,08-04-2015,16.61
304,09-04-2015,16.3
305,10-04-2015,16.72
306,11-04-2015,16.68
307,12-04-2015,16.68
308,13-04-2015,16.68
309,14-04-2015,16.37
310,15-04-2015,17.12
311,16-04-2015,17.25
312,17-04-2015,17.15
313,18-04-2015,16.44
314,19-04-2015,16.44
315,20-04-2015,16.44
316,21-04-2015,16.43
317,22-04-2015,16.25
318,23-04-2015,15.9
319,24-04-2015,16.06
320,25-04-2015,16.05
321,26-04-2015,16.05
322,27-04-2015,16.05
323,28-04-2015,16.12
324,29-04-2015,16.0
325,30-04-2015,15.96
326,01-05-2015,16.3
327,02-05-2015,16.3
328,03-05-2015,16.3
329,04-05-2015,16.3
330,05-05-2015,16.3
331,06-05-2015,16.25
332,07-05-2015,16.11
333,08-05-2015,16.31
334,09-05-2015,16.2
335,10-05-2015,16.2
336,11-05-2015,16.2
337,12-05-2015,16.2
338,13-05-2015,16.28
339,14-05-2015,16.58
340,15-05-2015,16.78
341,16-05-2015,17.0
342,17-05-2015,17.0
343,18-05-2015,17.0
344,19-05-2015,16.9
345,20-05-2015,16.85
346,21-05-2015,16.98
347,22-05-2015,17.0
348,23-05-2015,16.86
349,24-05-2015,16.86
350,25-05-2015,16.86
351,26-05-2015,16.91
352,27-05-2015,16.97
353,28-05-2015,16.96
354,29-05-2015,16.9
355,30-05-2015,16.87
356,31-05-2015,16.87
357,01-06-2015,16.87
358,02-06-2015,17.1
359,03-06-2015,16.93
360,04-06-2015,17.22
361,05-06-2015,17.67
362,06-06-2015,17.76
363,07-06-2015,17.76
364,08-06-2015,17.76
365,09-06-2015,17.96
366,10-06-2015,17.82
367,11-06-2015,17.92
368,12-06-2015,18.51
369,13-06-2015,18.51
370,14-06-2015,18.51
371,15-06-2015,18.51
372,16-06-2015,18.38
373,17-06-2015,18.42
374,18-06-2015,18.17
375,19-06-2015,17.9
376,20-06-2015,18.32
377,21-06-2015,18.32
378,22-06-2015,18.32
379,23-06-2015,18.88
380,24-06-2015,19.2
381,25-06-2015,19.03
382,26-06-2015,19.9
383,27-06-2015,19.75
384,28-06-2015,19.75
385,29-06-2015,19.75
386,30-06-2015,19.84
387,01-07-2015,19.64
388,02-07-2015,19.75
389,03-07-2015,19.53
390,04-07-2015,19.17
391,05-07-2015,19.17
392,06-07-2015,19.17
393,07-07-2015,18.25
394,08-07-2015,18.13
395,09-07-2015,18.6
396,10-07-2015,19.02
397,11-07-2015,19.2
398,12-07-2015,19.2
399,13-07-2015,19.2
400,14-07-2015,19.15
401,15-07-2015,19.12
402,16-07-2015,19.74
403,17-07-2015,19.77
404,18-07-2015,20.14
405,19-07-2015,20.14
